measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2007,0.008413893459097597,0.011546825443904393,0.005937759149908971
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2008,0.008415959034114491,0.011554895384732733,0.005938913615748634
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2009,0.008416724704121291,0.011559625677218924,0.005939408401128061
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2010,0.008411202876022403,0.011554092718882358,0.005936242249202661
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2011,0.00840402511499301,0.011543974466081915,0.005932021210074946
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2012,0.00840333615810064,0.011540408781498278,0.005932520089147669
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2013,0.008403454665299712,0.011538593809335912,0.005933393326661667
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2014,0.008401159605155268,0.011533637646231526,0.005934535400417474
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2015,0.008396750261889121,0.011525998700473454,0.0059321901712709735
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2016,0.008393457067845734,0.011521215330140796,0.005929333976093863
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2017,0.008388804722753869,0.01151402692842598,0.005928132178233654
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2018,0.00838093949641258,0.011495972405813992,0.005925366466968857
Prevalence,World Bank Low Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.008370082506116393,0.011476359027091194,0.005919047142411967
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1990,0.0022688073179069736,0.002688571135148731,0.0019097536438913982
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1991,0.002282207451585969,0.002704455348321691,0.0019218720227002991
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1992,0.0022954181212918277,0.002718021661654046,0.0019339501283503096
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1993,0.00230853305191845,0.002730054480795351,0.0019450457257753696
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1994,0.002321442604420271,0.002741635604716068,0.001955303906388594
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1995,0.0023341002020501886,0.0027531464961639183,0.00196481484911473
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1996,0.0023460358119630218,0.002767269350723151,0.001974314459460381
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1997,0.0023579412074527096,0.002782553186732735,0.0019852170721227106
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1998,0.002370324508274595,0.0027984504087439155,0.0019939231905117985
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,1999,0.002383448548185232,0.0028151716494670574,0.002003114002469027
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2000,0.0023976673536215583,0.0028331831282301457,0.002015263667860954
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2001,0.0024131322468796883,0.0028514135599813526,0.002028359739403419
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2002,0.002430347066897398,0.0028720412982532325,0.0020440250043417163
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2003,0.0024484954920806178,0.0028942121638889516,0.0020611386941311793
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2004,0.002466595901984258,0.002916225895489862,0.0020775957175536122
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2005,0.0024838466790100986,0.0029370759760582997,0.002093497849697841
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2006,0.002499897244856368,0.00295761925878161,0.0021073649599696867
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2007,0.0025161840417793156,0.0029783490923156286,0.00212111728985184
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2008,0.002532943381966229,0.0029997465647603355,0.0021352579117305684
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2009,0.0025502858753253007,0.0030202581057456406,0.002149833266016208
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2010,0.00256845986322772,0.003039785223934259,0.0021652650900074954
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2011,0.0025897374203808195,0.00306384767888808,0.002183889472333065
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2012,0.0026157719351401648,0.003093406846977966,0.0022071164466127666
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2013,0.002643925241084244,0.003123833873354856,0.002232236978514161
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2014,0.002671483278020623,0.0031544811826345067,0.002255668132440653
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2015,0.0026956906270183263,0.0031787778528565938,0.0022769569828024762
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2016,0.0027165156164045408,0.0032000484693459827,0.002294034395143371
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2017,0.0027362868286891144,0.003219594001085128,0.0023143736490091366
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2018,0.0027534315874671025,0.0032402368267787454,0.002325869048110477
Prevalence,World Bank Lower Middle Income,Both,All ages,Schizophrenia,Percent,2019,0.00276744409156143,0.0032549093762448246,0.0023365454943464997
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1990,0.000987050786838901,0.0012710548947264839,0.0007311204121145271
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1991,0.0009923815145948165,0.0012747318134098864,0.0007372879246183091
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1992,0.0009988722680868355,0.0012814953001726124,0.0007380728038526686
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1993,0.0010058549137580376,0.0012959079031970243,0.0007462106071638857
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1994,0.001012898567399688,0.001302233396285405,0.0007488577947279284
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1995,0.0010206958578436404,0.0013134808659652037,0.0007564393343668281
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1996,0.0010278928359091254,0.0013271637722985982,0.0007659081055716445
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1997,0.0010359745538733583,0.00133403481404006,0.000765543714391944
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1998,0.0010446493990320764,0.0013465756732099336,0.0007751697002046119
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,1999,0.0010544353537061358,0.0013579846551738486,0.0007821427888823686
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2000,0.0010647544293508218,0.001373766593065124,0.0007930995561623273
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2001,0.00107630448476137,0.0013820193921544731,0.0007936037925773151
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2002,0.0010895304066500398,0.001403969786804597,0.0008091527691659722
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2003,0.001103671833182725,0.0014209154484969724,0.0008120738287474801
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2004,0.001118506874999381,0.0014395043904003129,0.0008284203475331993
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2005,0.0011337561206178062,0.0014657114342807827,0.0008359111953483931
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2006,0.0011494978019139315,0.0014767765862022675,0.0008494934161876034
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2007,0.0011688385089511212,0.0015098219895263226,0.0008679174536566322
Prevalence,World Bank Lower Middle Income,Both,All ages,Eating disorders,Percent,2008,0.0011892299664575962,0.0015375221598739098,0.0008769469717964501
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1990,0.014894364004071462,0.01702370306455441,0.013072201054549098
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1991,0.01496879847986539,0.017102585285127606,0.013157281779792295
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1992,0.015039991010469557,0.017169935750804822,0.013197438631455189
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1993,0.015108278572392803,0.01723122552768349,0.01325426108188555
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1994,0.015173809246583087,0.017301893502860627,0.013303302385702117
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1995,0.015237852747130395,0.017335671301350532,0.013363629420729016
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1996,0.015311337197333831,0.01741401213558006,0.013429300901948238
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1997,0.015406924280823204,0.01754833465652197,0.013505037978757286
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1998,0.015513739272757758,0.01766582642176553,0.013648939446378166
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,1999,0.015617916742022253,0.017794106608226324,0.01370332033729547
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2000,0.015709114395888873,0.017899400488509676,0.01376707379075622
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2001,0.01578401746965795,0.017985614723381196,0.013823207687900234
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2002,0.01586385999717756,0.018076186399152285,0.013922963381711584
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2003,0.015938692801143486,0.018180415178093063,0.014003201017870661
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2004,0.016002729037510762,0.01822638407019144,0.014039700253599817
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2005,0.01604681837828665,0.018299270974343775,0.014092476172505388
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2006,0.015981806420457587,0.01818003315102988,0.01405329246198442
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2007,0.015771066784134532,0.01793826301900293,0.01388309215203724
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2008,0.015499923568057414,0.017610632777810414,0.013667780997002069
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2009,0.01524174597730243,0.017300837001144532,0.013454347658740365
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2010,0.015082258503123275,0.017129046183593625,0.013327597850859069
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2011,0.014994016026160163,0.017013458484857517,0.013271456436293171
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2012,0.01490493221925553,0.01689067188123994,0.0132163596528364
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2013,0.014834882110287578,0.016792730733648904,0.01317486833252472
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2014,0.014803294909016437,0.01670645429084501,0.013174802190788011
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2015,0.014830740151833962,0.01670900846849677,0.013196365028468935
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2016,0.015043434882480422,0.016968335102232245,0.01339408493100329
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2017,0.015262373697858945,0.017230545669677067,0.013566116645287205
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2018,0.015255235552526416,0.01724673262134818,0.013590849846496339
Prevalence,World Bank Lower Middle Income,Both,All ages,Substance use disorders,Percent,2019,0.015140560887068513,0.01717009813091777,0.013463726289975199
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1990,0.007142486447660691,0.009308620217183696,0.005138726199998734
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1991,0.007138066154317068,0.009289316172257988,0.005145779971591646
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1992,0.007140237699381755,0.009283771529222159,0.005150756571543393
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1993,0.007146857491814772,0.009283296021944885,0.005159572917850412
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1994,0.00715508775169185,0.009293784767785461,0.005160555720420043
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1995,0.007161566510467751,0.00929981216580764,0.005159924618303082
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1996,0.007163587876206591,0.009304871036667932,0.005160269469214865
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1997,0.007159385160500286,0.009302064145553398,0.005156075007337234
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1998,0.007147572799931744,0.009289137853747464,0.005146935812236415
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,1999,0.007127626362956179,0.00926544859451983,0.005132036933500646
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2000,0.007100006495282194,0.009231402939499086,0.005111397509716309
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2001,0.007070679338955615,0.009204725662744705,0.005096081676671812
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2002,0.007041908031764789,0.009178436602827338,0.005063858006252485
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2003,0.0070103652709904,0.009145066853560604,0.005046761238101389
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2004,0.006973037694731712,0.009103612239861902,0.005029471365972106
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2005,0.006927338306354565,0.009046627539105154,0.005009179515740826
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2006,0.006878310165119531,0.008982988699599714,0.004974165959280664
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2007,0.00683312009301158,0.008924544401955389,0.004941585815180218
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2008,0.006791051759780559,0.008869494619455976,0.004911190695608579
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2009,0.006750660677595746,0.008814981547876155,0.004881660156285214
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2010,0.006710369171150086,0.008760397054571762,0.004852656323828239
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2011,0.006686939410043863,0.008711732635287824,0.00483544304303645
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2012,0.0066871240576368025,0.008717398118714595,0.004829186710815576
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2013,0.006695777326330016,0.008724229036872054,0.004849964832849575
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2014,0.006697865705424875,0.008737054720313131,0.004850218746736535
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2015,0.006678246926388338,0.008734182531538147,0.004833691478744047
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2016,0.006641216463629425,0.00868800463684895,0.004805769298468845
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2017,0.006602139951388999,0.00863842270088869,0.004776271558631112
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2018,0.006561584418579212,0.008586654037404206,0.004744389648175617
Prevalence,World Bank Lower Middle Income,Both,All ages,Conduct disorder,Percent,2019,0.006516829312580362,0.008529562897709852,0.004711017120599793
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1990,0.010752435249335448,0.013726594430090847,0.008269487419733202
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1991,0.010808962123449508,0.013799871295680756,0.008311910039616541
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1992,0.010865826300971779,0.013872261721080947,0.008354411214139558
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1993,0.010923687157146514,0.01394614255994416,0.00839742452338594
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1994,0.01098281321900773,0.014021505849704696,0.008441944380096428
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1995,0.011043020068921479,0.014098511503877571,0.008487626210552627
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1996,0.011106277621213686,0.014177356770004802,0.008535365297795222
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1997,0.011172370322225365,0.014259818636378844,0.008586734103886984
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1998,0.011241412173544586,0.014346224864545355,0.008638960696548948
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,1999,0.011313696074369883,0.014436422488742726,0.008695601399878858
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2000,0.01138824567376462,0.0145292968361227,0.008754335138929694
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2001,0.011466898768833325,0.014627653496775224,0.008815687620316565
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2002,0.01155118965813725,0.01473176082345293,0.008881639332756867
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2003,0.011639204231206176,0.014841642487078638,0.008951044888707833
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2004,0.011729154490525721,0.01495199452038246,0.009021093901683855
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2005,0.011818223528568218,0.015063173759688355,0.00909110363851481
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2006,0.011907532539956727,0.01517873561414242,0.009161025920218781
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2007,0.01200033628091493,0.015297217716371986,0.009233797779059591
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2008,0.012095982246245736,0.01542110752262717,0.009305182988003537
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2009,0.012194295963325701,0.015548187842434736,0.009378121309331468
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2010,0.012294625242929914,0.015678660592666926,0.009450434691392066
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2011,0.012396888459570059,0.01581298321728858,0.009525300537765935
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2012,0.012502395827862361,0.015951752582110634,0.009602131950440462
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2013,0.012609913381825752,0.016091994141102194,0.009680682077192141
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2014,0.012718898045782922,0.0162257439416896,0.00976080428249802
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2015,0.012829315153859338,0.016359950521034165,0.009842067561718857
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2016,0.012940095201066657,0.016495123718799125,0.009920935987684206
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2017,0.013054432167302676,0.01663742308660842,0.010007783749585103
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2018,0.013174073796283145,0.016794840420405594,0.0100965450557022
Prevalence,World Bank Lower Middle Income,Both,All ages,Other mental disorders,Percent,2019,0.01329583045858676,0.016954337391511885,0.010194419227900323
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1990,0.05297999776751674,0.06308647682733773,0.04451522588432593
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1991,0.0530135272513292,0.06277167908584688,0.04482992645112898
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1992,0.053057386580984175,0.06250588443436493,0.044988682767572286
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1993,0.0531082528682619,0.062374106538323724,0.04523738692735088
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1994,0.053165007338507285,0.062175560933568,0.045401778008791
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1995,0.05322149155353842,0.06207026366452119,0.04559140006108805
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1996,0.05365725357744405,0.06245455609489765,0.046030947495121086
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1997,0.05462548888036253,0.06343917621520621,0.04692395012078009
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1998,0.0557767578802449,0.06462434621141369,0.048026368369677566
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,1999,0.05675369993832321,0.06564322758344097,0.04907500552570501
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2000,0.057183798794237656,0.06601891093829816,0.04947455111796409
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2001,0.05706370041050231,0.06583620503203048,0.04942338152487699
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2002,0.05671012624517486,0.06540763492022166,0.04913646653484218
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2003,0.05624985566667182,0.06491044463009257,0.04876009907663408
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2004,0.05580603504769475,0.06445034952919382,0.04838887212232737
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2005,0.05550336530580259,0.06411010469350327,0.04813113743363564
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2006,0.05544583877361993,0.06405964531652547,0.047960777377886316
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2007,0.05555874124048789,0.06430575860167949,0.04789719109158885
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2008,0.055727705905705804,0.06478585971463974,0.04779722109674709
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2009,0.055843878615360616,0.06514251330271695,0.04777665560726159
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2010,0.055777166335004284,0.06531636520176397,0.04753717463226877
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2011,0.05545587943864179,0.06504972940585618,0.04721957668199754
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2012,0.0549745131745365,0.06453310071210996,0.046668950508156115
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2013,0.05446422200176915,0.06398362940010853,0.046133171912167564
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2014,0.054049438098608946,0.06355450803581804,0.04569350220318868
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2015,0.053846631104986546,0.06360814629395299,0.045448569306831076
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2016,0.053705843843830335,0.06363805763689438,0.045247489671275495
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2017,0.05360970522337966,0.06372207058319955,0.04504824507390665
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2018,0.054116581989220945,0.06436080810470063,0.04559849727445149
Prevalence,World Bank High Income,Both,All ages,Anxiety disorders,Percent,2019,0.055232075552534954,0.06600509477347112,0.04645265987450483
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1990,0.014220334259440925,0.018816231178671153,0.010456820061752288
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1991,0.014233683230333081,0.018804214705001578,0.010483020109879414
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1992,0.014240715125465382,0.018834632106434688,0.010519688550230768
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1993,0.014242722357960282,0.018832711520390327,0.010522308846448633
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1994,0.014233549734021462,0.018792126580307787,0.010502762236663207
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1995,0.014202832169167444,0.018747521026154207,0.010485367412204825
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1996,0.01416986272449693,0.01867679803618709,0.010485446433273959
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1997,0.01414061931582476,0.01864987678036048,0.010451249136154417
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1998,0.014111289139488616,0.01860461898451144,0.01043635293840292
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1999,0.014075114504661892,0.018561921976779118,0.010417591386850132
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2000,0.014022611578834328,0.01849420739140607,0.01038869061317713
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2001,0.013974224977198985,0.018391572117575822,0.010345486465558985
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2002,0.013935095506559648,0.01828871934988649,0.010288509539453152
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2003,0.013893970001789066,0.0182621410214631,0.010274077539514443
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2004,0.013843351913622784,0.018141193513431023,0.010249309894501306
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2005,0.01377101466566598,0.018104586686399745,0.010198352694066406
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2006,0.013687804719811365,0.01790850614213303,0.010118243771208117
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2007,0.013602038969974032,0.01778133134074219,0.010058968768984173
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2008,0.013515571940148437,0.01776257031571,0.009999584802499609
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2009,0.013430644569238806,0.017663887364989427,0.009923195271637784
Prevalence,World Bank High Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2010,0.01334344515359183,0.017557615172014394,0.009846829759190158
